Product_name,Avg_gain
Atomic Semi-Sweet Chocolate Bar,1.4158989795918366
Steady Apricot Shampoo,1.4146751760563379
Bird Call 200 MG Ibuprofen,1.4146685816876123
Red Spade Sliced Turkey,1.4116799242424243
Nationeel Dried Apricots,1.4109318965517241
Applause Canned Peaches,1.4105838709677421
Cormorant Economy Toilet Brush,1.4099962499999998
Faux Products 200 MG Acetominifen,1.4095155378486057
Hilltop Apricot Shampoo,1.4084717948717951
Fabulous Cream Soda,1.4075773381294965
Carrington Chicken TV Dinner,1.4042326007326007
Kiwi Scallops,1.40130184501845
Landslide Canola Oil,1.4010770870337479
Fantastic Cranberry Muffins,1.4009125
Bravo Fancy Canned Anchovies,1.4001075000000001
Cutting Edge Sliced Chicken,1.399165
Horatio Cheese Dip,1.3988747311827956
Moms Cole Slaw,1.3985146586345381
Nationeel Beef Jerky,1.398507251908397
Blue Label Vegetable Soup,1.3974694497153701
Swell Canned Mixed Fruit,1.3962259136212625
Urban Small Brown Eggs,1.3948842195540307
Carlson Chocolate Milk,1.3946149914821124
Gorilla 1% Milk,1.3934519427402863
CDR Pepper,1.39332119089317
Imagine Turkey TV Dinner,1.3928241563055062
Golden Frozen Chicken Thighs,1.3923872651356992
Better Large Canned Shrimp,1.3913614457831325
Fast Fondue Mix,1.3906434121621623
Landslide French Roast Coffee,1.3869062730627306
Plato Creamy Peanut Butter,1.3867669172932331
Landslide Decaf Coffee,1.3866427826086958
Top Measure Chardonnay,1.386521052631579
Fort West Chocolate Donuts,1.3850184971098267
Moms Pimento Loaf,1.3824106844741235
Faux Products Silky Smooth Hair Conditioner,1.379462891566265
Skinner Strawberry Drink,1.3783502423263327
Denny Toilet Bowl Cleaner,1.3781450901803607
Fabulous Diet Cola,1.3779880733944956
PigTail Fajita French Fries,1.3776517453798767
Framton City Map,1.3760094637223974
High Top Beets,1.3757575757575757
Walrus Light Wine,1.3751528604118992
Club Chocolate Milk,1.3744500000000002
Faux Products Extra Moisture Shampoo,1.3731597678916827
Plato Apple Butter,1.3725211087420042
Denny 25 Watt Lightbulb,1.3724285148514852
Landslide Low Fat Apple Butter,1.369302097902098
Cormorant Screw Driver,1.3676499040307102
Prelude Rosy Sunglasses,1.3671217228464421
Giant Small Eggs,1.3668637065637066
CDR Columbian Coffee,1.3661267190569746
Jeffers Grits,1.3660766000000002
Imagine Pancake Mix,1.3642262230919766
Plato Oregano,1.3638735483870967
Fort West Raisins,1.3625717054263566
Nationeel Lemon Cookies,1.3619592039800994
Carlson Low Fat Cottage Cheese,1.3616170825335894
Blue Label Canned Tomatos,1.3608682092555331
Horatio Fondue Mix,1.3583486434108527
Faux Products Laundry Detergent,1.3578628415300547
Ebony Firm Tofu,1.3559067326732672
Better Fancy Canned Anchovies,1.3556857610474631
Red Wing AA-Size Batteries,1.3552139130434784
Faux Products Angled Toothbrush,1.3550941883767536
High Top Plums,1.353826530612245
Bird Call Apricot Shampoo,1.3525394285714287
Good Merlot Wine,1.3512314960629921
Lake Foot-Long Hot Dogs,1.3508145315487572
Fort West Graham Crackers,1.3484041493775933
Nationeel Fondue Mix,1.3458447272727274
Big Time Lime Popsicles,1.345600158982512
Landslide Strawberry Preserves,1.3448844731977818
Kiwi Lox,1.3445303867403315
Big Time Popsicles,1.3427286458333334
Best Choice Buttered Popcorn,1.3426555323590814
Tri-State Tomatos,1.3425044680851064
High Quality D-Size Batteries,1.3422737614678899
American Low Fat Cole Slaw,1.342122380106572
High Top Cauliflower,1.3416729411764705
Moms Beef Bologna,1.3412800623052961
Moms Potato Salad,1.3408267605633803
Best Choice Chocolate Donuts,1.3397143925233646
Carrington Fajita French Fries,1.3377437371663243
Nationeel Cheese Dip,1.3375734177215191
Carrington Ice Cream Sandwich,1.3371826086956522
PigTail Waffles,1.3346597785977858
Hermanos Asparagus,1.3336796477495108
Steady Mint Mouthwash,1.3324095412844037
High Quality 75 Watt Lightbulb,1.3299896551724137
Just Right Fancy Canned Clams,1.3299383093525179
Horatio Raisins,1.3295471698113206
Better Vegetable Soup,1.3286752631578949
Ebony New Potatos,1.3283044014084506
Plato Regular Coffee,1.3270809248554913
Super Vegetable Oil,1.3265266272189349
Portsmouth Imported Beer,1.3253788944723619
Golden Frozen Peas,1.3228272552783109
Tell Tale Sweet Peas,1.3222527573529412
Big Time Frozen Chicken Breast,1.3200584837545126
Carlson Sharp Cheddar Cheese,1.3196568457538995
Excellent Cola,1.3186456014362657
Gorilla Strawberry Yogurt,1.3163955390334574
Blue Label Fancy Canned Oysters,1.3162348837209303
Big Time Chicken TV Dinner,1.3115862068965518
Ebony Sweet Onion,1.309879657794677
Bravo Large Canned Shrimp,1.3095181102362203
Ebony Elephant Garlic,1.3095172541743969
Consolidated Childrens Cold Remedy,1.3084375399361023
National Small Brown Eggs,1.3082275653923543
Sunset 60 Watt Lightbulb,1.3063670124481328
Atomic Mints,1.3062928695652174
Super Strawberry Preserves,1.3062610894941633
Consolidated HCL Nasal Spray,1.3061960784313724
PigTail Frozen Chicken Thighs,1.3055650684931508
Skinner Apple Juice,1.3040648841354725
Washington Diet Soda,1.3038463636363637
Horatio Cheese Crackers,1.3031204585537919
CDR Extra Chunky Peanut Butter,1.3021509933774835
Hermanos Firm Tofu,1.3014868243243243
Blue Medal Large Brown Eggs,1.3006566731141198
High Quality Tissues,1.2996293436293436
Fast BBQ Potato Chips,1.2984
Fort West Fudge Cookies,1.2983115044247788
Colony Pumpernickel Bread,1.2968216110019646
Good Light Beer,1.2943239700374531
Just Right Canned Tomatos,1.2941254612546127
Club Cheese Spread,1.291853438113949
Super Grape Jelly,1.2915053859964094
High Quality Toilet Bowl Cleaner,1.2914558823529412
Dollar Monthly Computer Magazine,1.2909116607773852
Hermanos Beets,1.2903407821229051
Skinner Berry Juice,1.2890586826347306
Sphinx Cranberry Muffins,1.2874531380753138
PigTail Beef TV Dinner,1.2864737614678898
Denny Economy Toilet Brush,1.2852195789473684
Fort West Potato Chips,1.28457240704501
Steady Toothpaste,1.2835296703296704
Excel Monthly Home Magazine,1.2817307692307693
High Quality Copper Pot Scrubber,1.2817238493723848
Nationeel Grape Fruit Roll,1.2808958199356915
Better Fancy Canned Oysters,1.2806323353293414
Best Choice Dried Apples,1.2801204588910136
Excel Monthly Fashion Magazine,1.2795375796178343
Better Fancy Canned Clams,1.27940272
Hermanos Walnuts,1.2767851711026617
Hilltop HCL Nasal Spray,1.276498857142857
Landslide Vegetable Oil,1.2755809358752168
High Top Canned Peanuts,1.2746026369168357
Red Wing Toilet Paper,1.2737536764705883
Blue Medal Egg Substitute,1.2729326612903225
Fort West Salted Pretzels,1.2712693641618498
Ebony Peaches,1.271144214876033
Consolidated Tartar Control Toothpaste,1.2708331764705882
Fort West Low Fat BBQ Chips,1.2697519148936172
PigTail Blueberry Waffles,1.2697166666666666
Moms Low Fat Bologna,1.2695115452930728
Excellent Berry Juice,1.2689558058925476
Musial Tasty Candy Bar,1.2681808695652173
American Foot-Long Hot Dogs,1.2647233463035019
Golden Turkey TV Dinner,1.2630840690978886
Landslide Regular Coffee,1.2611912317327765
Bravo Fancy Canned Oysters,1.2602875247524752
Bird Call Laundry Detergent,1.2587255238095238
Carrington Popsicles,1.2585627376425856
Faux Products Childrens Aspirin,1.2023830708661418
BBB Best Chunky Peanut Butter,1.1888473977695169
Just Right Turkey Noodle Soup,1.1869975450081833
Cutting Edge Roasted Chicken,1.1867599593495934
Best Choice Graham Crackers,1.1866031746031747
Steady HCL Nasal Spray,1.1850156405990016
Best Corn Puffs,1.1843305803571429
Plato Grape Jam,1.1829714285714286
Nationeel Dried Dates,1.1820774066797644
Tri-State Potatos,1.179320394736842
Best Choice Beef Jerky,1.1770940154440155
Robust Monthly Home Magazine,1.1750487804878049
Consolidated Conditioning Shampoo,1.1748061797752809
Denny Room Freshener,1.173913152400835
Tell Tale Corn on the Cob,1.1730684474123538
Sphinx Wheat Bread,1.1715572916666668
Colony Muffins,1.1702986564299425
Golden Grape Popsicles,1.1700763209393346
Hermanos Party Nuts,1.1690684210526316
Skinner Orange Juice,1.1685530612244899
Imagine Frozen Chicken Wings,1.1673730569948186
Cormorant Counter Cleaner,1.1665777777777777
Tri-State Golden Delcious Apples,1.164810447761194
Special Corn Puffs,1.1622888888888889
Steady Dishwasher Detergent,1.1618527306967985
Consolidated Multi-Symptom Cold Remedy,1.160842541436464
High Quality Plastic Spoons,1.1600888429752065
Pearl White Zinfandel Wine,1.1595665024630541
Tell Tale Red Pepper,1.1572675521821632
Denny 60 Watt Lightbulb,1.1572645161290323
Sunset 75 Watt Lightbulb,1.1564239600665558
Genteel Extra Lean Hamburger,1.1555897435897435
Imagine Frozen Cauliflower,1.1541857142857144
Jeffers Wheat Puffs,1.1505180616740087
High Quality Glass Cleaner,1.1504815642458099
Fort West Salsa Dip,1.1502351162790696
BBB Best Grape Jam,1.1484369449378331
Sunset Large Sponge,1.1477395659432388
Tell Tale Mandarin Oranges,1.1473529166666667
Portsmouth Chablis Wine,1.1467565217391305
Cormorant Scented Tissue,1.1440666666666668
Hilltop Laundry Detergent,1.1414746987951807
Consolidated Mint Mouthwash,1.141395652173913
Choice Mints,1.1403660886319846
Horatio Low Fat Cookies,1.1400857142857144
Nationeel Strawberry Fruit Roll,1.1382320150659133
Ebony Lemons,1.1362510416666667
High Top Honey Dew,1.1341510548523206
Jardon Thai Rice,1.1337353579175706
Tell Tale Red Delcious Apples,1.1325504950495049
Fast Frosted Cookies,1.1319281535648995
Super Grape Jam,1.1285265600000001
Cormorant 100 Watt Lightbulb,1.1284192913385827
Imagine Frozen Broccoli,1.1279739130434783
Pleasant Fancy Canned Sardines,1.1279353728489485
Pearl Light Beer,1.126841680672269
Cormorant AAA-Size Batteries,1.1266666068222622
Imagine Frozen Pancakes,1.1263522682445759
PigTail Frozen Carrots,1.1253083333333334
Club String Cheese,1.1247334565619225
Excellent Strawberry Drink,1.1246279069767442
Fast No Salt Popcorn,1.1239857651245551
Bird Call Dishwasher Detergent,1.1235415019762844
Colony Wheat Bread,1.1212084656084655
Thresher Semi-Sweet Chocolate Bar,1.1207257240204429
Mighty Good Monthly Auto Magazine,1.1201078629032257
Ebony Fancy Plums,1.1170127041742288
CDR Grape Jam,1.1157538752362948
Bird Call Whitening Toothpast,1.1149659735349717
Super Hot Chocolate,1.1135413793103448
Tell Tale Squash,1.1117727272727274
Cormorant Paper Towels,1.1113519313304721
Golden Beef TV Dinner,1.1103045714285713
Nationeel Corn Chips,1.1095817391304348
Consolidated Toothpaste,1.1082988505747127
High Top Elephant Garlic,1.1082095940959409
Colossal Manicotti,1.1064219224283305
Booker Jack Cheese,1.1063762886597936
Tell Tale Mixed Nuts,1.105668784029038
Booker Sharp Cheddar Cheese,1.1047246093750001
BBB Best Sesame Oil,1.103968384879725
Sunset Glass Cleaner,1.1037885662431941
Hermanos Sweet Onion,1.1026784347826089
Cormorant Bees Wax Candles,1.1009564899451554
Choice White Chocolate Bar,1.1005308687615527
Ebony Mandarin Oranges,1.1003303370786517
Denny Paper Cups,1.0994809815950921
Tell Tale Limes,1.0981276595744682
Tell Tale Cauliflower,1.0978076923076923
Red Spade Turkey Hot Dogs,1.0977838649155722
Tri-State Macintosh Apples,1.0976894117647058
Carlson Cheese Spread,1.0971679012345679
Bravo Vegetable Soup,1.09681083172147
Just Right Regular Ramen Soup,1.0967063583815029
Sphinx Bagels,1.0964323426573428
Super Corn Oil,1.0936777978339352
Thresher Mints,1.0936091234347047
Horatio BBQ Potato Chips,1.0923784499054821
Gulf Coast Spicy Mints,1.0921485493230174
Consolidated 200 MG Acetominifen,1.0894409001956946
Landslide Oregano,1.0892984375000001
Blue Label Fancy Canned Sardines,1.0891829268292683
Gorilla Muenster Cheese,1.0887272727272725
Carrington Frozen Pancakes,1.0884538775510204
Sunset Screw Driver,1.0873953846153845
Great Bagels,1.0866885869565217
Monarch Rice Medly,1.0859062500000001
Carrington Lemon Popsicles,1.0853698259187621
Imagine Apple Cinnamon Waffles,1.0847463203463203
Denny Paper Plates,1.081258661417323
High Top Almonds,1.0812101190476191
BBB Best Brown Sugar,1.0809908771929826
Golden Frozen Corn,1.0789397163120569
Carlson Jack Cheese,1.0787626841243863
Urban Large Brown Eggs,1.0783146579804559
Gorilla String Cheese,1.0782487912087912
Cutting Edge Pimento Loaf,1.0777626204238921
Token Berry Juice,1.0776834782608695
Fast Potato Chips,1.0775093333333334
Fort West Mini Donuts,1.077131863727455
Best Choice Fondue Mix,1.0762483101391649
Red Wing Paper Cups,1.0761214408233275
Hermanos Red Pepper,1.0741297836938437
Sunset Scented Tissue,1.0723775768535262
CDR Apple Butter,1.0722468503937008
Lake Low Fat Bologna,1.0715670634920635
Akron Eyeglass Screwdriver,1.0689349397590362
Steady Extra Moisture Shampoo,1.0681318681318681
Fort West Low Fat Cookies,1.067453531598513
Hermanos Almonds,1.0649235087719298
Horatio Golden Raisins,1.0646462406015038
Even Better Mild Cheddar Cheese,1.0639172905525847
Tell Tale Broccoli,1.0637929718875503
Atomic Malted Milk Balls,1.0634174468085107
Blue Label Chicken Ramen Soup,1.0631162454873646
Carrington Beef TV Dinner,1.0626773710482529
Horatio Dried Apples,1.0623470588235295
Best Choice Grape Fruit Roll,1.0610877263581489
Tri-State Lemons,1.0600333333333334
Cutting Edge Turkey Hot Dogs,1.058921875
Tell Tale Lettuce,1.0581790476190476
Tri-State Mixed Nuts,1.0576923076923077
Horatio Mini Donuts,1.0574070512820513
Bird Call Childrens Cold Remedy,1.0566396226415093
Golden Frozen Sausage Pizza,1.0566277777777777
Hermanos Mushrooms,1.0555337142857144
Just Right Canned Tuna in Oil,1.0553736654804271
Blue Label Noodle Soup,1.0519708737864077
Pearl Chardonnay,1.0512138790035588
Ship Shape Seasoned Hamburger,1.0497333333333334
Akron City Map,1.049295652173913
Good Chardonnay Wine,1.0489165775401068
Steady Childrens Aspirin,1.0485170018281535
Just Right Canned Beets,1.0433877777777778
Best Choice Fudge Brownies,1.0430642436149313
Ebony Squash,1.041806
Better Canned String Beans,1.0415229166666666
Imagine Frozen Corn,1.0415098976109214
Faux Products Dishwasher Detergent,1.0402131332082551
Sunset Scissors,1.0397521126760563
Sunset Paper Plates,1.0397130434782609
Plato Extra Chunky Peanut Butter,1.0393787709497206
Tri-State Elephant Garlic,1.0368681338028169
Booker Sour Cream,1.0367958071278827
Horatio Lemon Cookies,1.0360045643153526
Tell Tale Tangerines,1.0355015444015445
Red Wing Bees Wax Candles,1.035236956521739
Imagine Frozen Peas,1.0323325131810193
Skinner Cream Soda,1.0317000000000001
Thresher Mint Chocolate Bar,1.0309569468267581
Denny Copper Pot Scrubber,1.030544741873805
Choice Spicy Mints,1.0301828779599271
Hermanos Summer Squash,1.0301557117750439
Token Diet Soda,1.0298076923076922
Blue Label Regular Ramen Soup,1.0297418118466899
Plato White Sugar,1.0295521821631877
Nationeel Fudge Brownies,1.0276171628721542
Giant Small Brown Eggs,1.0256915831663327
Fort West Low Fat Chips,1.0256525490196078
James Bay City Map,1.0244442857142857
Dual City Scallops,1.0226081330868761
Super Regular Coffee,1.0197943548387096
Horatio Beef Jerky,1.0178188235294117
Red Wing Glass Cleaner,1.0170880989180835
Cormorant Paper Plates,1.0159480286738352
High Top Sweet Peas,1.0148780487804878
High Top Lemons,1.0145835671342684
Portsmouth White Zinfandel Wine,1.0141290322580645
Ebony Almonds,1.0134697674418605
Lake Cole Slaw,1.0134266924564796
Tell Tale Oranges,1.0117463768115942
Super Low Fat Apple Butter,1.0113665369649805
Fast Frosted Donuts,1.0096069565217392
Musial Bubble Gum,1.0079823943661972
Hilltop Dishwasher Detergent,1.0079421686746988
High Top Prepared Salad,1.0076993762993762
Blue Label Fancy Canned Clams,1.0075957894736842
Tri-State Firm Tofu,1.0062730844793712
Bravo Canned Tuna in Water,1.0055881526104418
High Top Oranges,1.0047515947467167
Fast Beef Jerky,1.0042666666666666
PigTail Frozen Pepperoni Pizza,1.0042311787072242
Red Spade Sliced Chicken,1.0033146341463415
Horatio Dried Dates,1.0031413441955193
Dollar Monthly Home Magazine,1.0022018867924529
Carrington Lime Popsicles,0.99971821782178227
Fort West Strawberry Fruit Roll,0.99849600000000005
BBB Best Apple Butter,0.99508878504672893
Club Low Fat Cottage Cheese,0.99498210116731511
Giant Large Eggs,0.9941653620352251
Bravo Canned Yams,0.99290563106796115
PigTail Frozen Peas,0.99107790697674425
Bird Call Buffered Aspirin,0.99067160493827167
Tell Tale Firm Tofu,0.98863430034129696
Booker String Cheese,0.98821299524564188
Nationeel Graham Crackers,0.98647412353923214
Tell Tale Green Pepper,0.98629591836734698
Hermanos Limes,0.98569007633587802
Sunset 100 Watt Lightbulb,0.98391135135135133
Pleasant Canned String Beans,0.98365065502183402
Walrus White Zinfandel Wine,0.98282042801556413
Faux Products HCL Nasal Spray,0.98227531760435571
Swell Canned Peaches,0.98180709342560557
Fast Salsa Dip,0.98075313131313135
Mighty Good Monthly Fashion Magazine,0.98039768786127168
High Quality Soft Napkins,0.98039104477611938
High Quality Paper Cups,0.97818574181117535
Moms Roasted Chicken,0.97799999999999998
Imagine Low Fat Waffles,0.9772606185567011
Big Time Frozen Carrots,0.97409591474245127
Modell English Muffins,0.97277631578947366
Hermanos Peaches,0.97159021922428335
Good Imported Beer,0.970690099009901
High Top Mandarin Oranges,0.97023999999999999
Curlew Lox,0.96953415929203535
Discover Manicotti,0.96907752212389386
Bird Call Deodorant,0.96878473282442745
BBB Best Grape Jelly,0.96846829268292689
Nationeel Frosted Cookies,0.96826194852941183
Red Wing Soft Napkins,0.96740119453924922
PigTail Frozen Pancakes,0.96547407407407404
Tell Tale Walnuts,0.96493558052434469
Horatio Fudge Brownies,0.96309349315068493
Red Spade Pimento Loaf,0.96182592592592597
CDR Apple Preserves,0.96140250000000005
Blue Label Rice Soup,0.96030123203285422
High Quality Bees Wax Candles,0.95969923664122136
Gulf Coast Malted Milk Balls,0.95905126353790615
Excellent Orange Juice,0.95797183098591554
Tri-State Sweet Onion,0.95645396825396822
Gauss Monthly Home Magazine,0.95639090909090918
Hilltop Whitening Toothpast,0.95544689378757508
BBB Best Apple Jam,0.95523210332103325
Super Tomato Sauce,0.9547181467181467
Carrington Frozen Corn,0.95424108658743634
Token Strawberry Drink,0.95167480314960629
Sunset Tissues,0.95151562499999998
Thresher Malted Milk Balls,0.95069819376026266
Symphony Rosy Sunglasses,0.95044866920152082
Golden Fajita French Fries,0.95019161676646702
Nationeel Salsa Dip,0.94918067978533094
Ebony Honey Dew,0.94741137254901964
Denny Silver Cleaner,0.94655575868372932
Faux Products Childrens Cold Remedy,0.94588824662813098
Fantastic Wheat Bread,0.9453690878378378
Best Choice Raisins,0.94449087378640773
Nationeel Frosted Donuts,0.94206022304832715
High Top Fuji Apples,0.9414691629955948
Black Tie City Map,0.94143654159869494
Red Spade Sliced Ham,0.94120018867924526
Super White Sugar,0.93904982698961936
Horatio Strawberry Fruit Roll,0.93525273069679848
Tri-State Almonds,0.93486611842105261
Gorilla Low Fat Cottage Cheese,0.93075540540540547
Imagine Frozen Mushroom Pizza,0.93008348294434473
Horatio Chocolate Donuts,0.92936344827586204
Fort West Chocolate Chip Cookies,0.92850961538461541
Tri-State Squash,0.92791571969696973
Modell Pumpernickel Bread,0.92723233082706769
Blue Label Chicken Noodle Soup,0.92721644612476373
PigTail Frozen Cauliflower,0.92685303326810176
Moms Sliced Ham,0.92622513661202177
BBB Best Corn Oil,0.92590771992818666
Lake Chicken Hot Dogs,0.92505926640926639
Red Wing 100 Watt Lightbulb,0.92470617283950618
Bravo Canned Peas,0.92423255813953487
High Quality 100 Watt Lightbulb,0.92400000000000004
Cutting Edge Cole Slaw,0.92371328671328679
Cutting Edge Chicken Hot Dogs,0.92141517857142852
Plato Strawberry Preserves,0.92018031496062991
Blue Label Canned Tuna in Oil,0.91935622317596566
Just Right Beef Soup,0.9189015597920277
Mighty Good Monthly Computer Magazine,0.91703703703703698
High Top Squash,0.91549264705882361
Denny Scissors,0.9154875717017209
CDR Salt,0.91530313075506442
Big Time Frozen Cheese Pizza,0.91483141447368421
Colony English Muffins,0.91401406249999995
Steady 200 MG Acetominifen,0.91370612903225801
Jeffers Oatmeal,0.91330706713780907
Moms Chicken Hot Dogs,0.9119970540098199
Landslide White Sugar,0.91196629711751664
American Potato Salad,0.90939832285115307
Carrington Frozen Carrots,0.90569420289855074
Steady Conditioning Shampoo,0.90463939929328618
Best Wheat Puffs,0.90436265060240972
Better Canned Tuna in Oil,0.90311367380560137
High Top Peaches,0.90254728682170549
Fort West Dried Apples,0.90162962962962967
Best Choice Strawberry Fruit Roll,0.90101876247504986
Gorilla Buttermilk,0.8999357723577236
Just Right Vegetable Soup,0.89947897623400364
Imagine Ice Cream,0.89756689303904935
Plato Grape Jelly,0.8968666666666667
Fort West Fondue Mix,0.89629003558718856
Carrington Frozen Cauliflower,0.89555929549902158
Plato Sesame Oil,0.89485961538461534
Red Wing D-Size Batteries,0.8942671614100185
Footnote Seasoned Hamburger,0.89332035087719308
Hilltop Silky Smooth Hair Conditioner,0.89299172932330828
PigTail Frozen Chicken Breast,0.8927680412371134
BBB Best Apple Jelly,0.89274021352313171
Fantastic English Muffins,0.89206654991243428
Hermanos Dried Mushrooms,0.8889143426294821
Bird Call Toothpaste,0.88814566929133854
Faux Products Conditioning Shampoo,0.8880257839721255
Fast Low Fat Popcorn,0.88773887850467281
Plato Salt,0.88741739130434782
Gorilla Chocolate Milk,0.88473552631578944
Sphinx English Muffins,0.88434641638225253
Cormorant Plastic Knives,0.88266673866090706
Fort West No Salt Popcorn,0.88259621928166354
Colossal Rice Medly,0.88206640159045724
Super Creamy Peanut Butter,0.87776131147540981
Steady Silky Smooth Hair Conditioner,0.87732880434782612
CDR Grape Preserves,0.87693259911894283
Consolidated Silky Smooth Hair Conditioner,0.87479848484848488
Cormorant 25 Watt Lightbulb,0.87466992882562278
Fast Salted Pretzels,0.87288440860215055
Big Time Lemon Popsicles,0.87242669039145915
Booker Head Cheese,0.87210223048327129
Club Head Cheese,0.8715194444444444
Ebony Fresh Lima Beans,0.87049228395061717
Jumbo Small Brown Eggs,0.86854524886877826
Tell Tale Dried Mushrooms,0.86788741721854301
Cutting Edge Foot-Long Hot Dogs,0.86677941176470596
Golden Frozen Carrots,0.86541315345699843
Booker Low Fat Sour Cream,0.86535692307692302
Lake Sliced Chicken,0.86357413479052825
PigTail Frozen Sausage Pizza,0.86238183593749995
BBB Best Columbian Coffee,0.86186057142857153
High Top Asparagus,0.85870283553875237
Big Time Fajita French Fries,0.85850133555926544
Hermanos Fuji Apples,0.85791006289308169
Washington Apple Juice,0.85734408602150547
Tri-State Honey Dew,0.85401039426523295
Super Brown Sugar,0.85379278557114224
Ebony Potatos,0.85318352272727271
Landslide Chunky Peanut Butter,0.85148901515151521
Pleasant Beef Soup,0.85124
Colony White Bread,0.85043155818540428
Sunset Paper Towels,0.84998153078202998
Ebony Cauliflower,0.84880981818181811
Bird Call Extra Moisture Shampoo,0.84808043478260864
Fort West Low Fat Popcorn,0.84720433996383371
Nationeel Fudge Cookies,0.84567054263565888
Landslide Creamy Peanut Butter,0.84535957066189626
High Quality Economy Toilet Brush,0.84529916839916841
Horatio Apple Fruit Roll,0.84202693602693601
Blue Label Canned Tuna in Water,0.84199212328767126
Steady Buffered Aspirin,0.8417022900763359
Toucan Canned Mixed Fruit,0.83884511784511784
Plato Strawberry Jelly,0.83793040540540542
Better Canned Peas,0.83559036144578314
CDR Sesame Oil,0.83467208791208791
Token Cola,0.83335070140280554
Radius Corn Puffs,0.832748987854251
Club 1% Milk,0.83175967413441954
Fort West Sesame Crackers,0.83111111111111113
Monarch Spaghetti,0.83039073756432247
Bird Call Tartar Control Toothpaste,0.83026562500000001
Fort West Golden Raisins,0.82993654188948307
Ebony Macintosh Apples,0.82577616279069765
Just Right Canned Yams,0.82565161290322586
Toucan Canned Peaches,0.82308330464716006
Big Time Home Style French Fries,0.82021188118811883
Golden Frozen Pancakes,0.8201730129390018
Pleasant Canned Tuna in Oil,0.81987790432801821
Hermanos Baby Onion,0.81862769230769228
Nationeel BBQ Potato Chips,0.81850650000000003
High Quality AA-Size Batteries,0.81817129277566536
Blue Label Fancy Canned Anchovies,0.81788654244306414
Landslide Apple Preserves,0.81653434782608691
BBB Best Canola Oil,0.81599738675958189
Big Time Low Fat French Fries,0.81542700000000001
Booker Low Fat String Cheese,0.81433780068728523
Gerolli Seasoned Hamburger,0.81322830188679252
Tri-State Broccoli,0.8113269724770642
Super Decaf Coffee,0.81122621359223301
Horatio Grape Fruit Roll,0.80538354898336406
Fast Raspberry Fruit Roll,0.80492648221343877
Landslide Grape Jam,0.80353779069767439
Super Canola Oil,0.80330993071593526
Carrington Waffles,0.80274143356643357
Nationeel Cheese Crackers,0.80269108527131783
Just Right Fancy Canned Oysters,0.80066797853309479
High Top Tomatos,0.79981463414634146
PigTail Lime Popsicles,0.79966451612903222
Tell Tale Sweet Onion,0.79920793388429756
Cutting Edge Potato Salad,0.79735311284046695
Ebony Sweet Peas,0.79673987473903962
High Top Onions,0.79655300925925931
Medalist Manicotti,0.79585299455535385
Landslide Apple Jam,0.79583674698795182
Hermanos Squash,0.79553522537562604
Sphinx Rye Bread,0.79504423440453686
Giant Egg Substitute,0.79499589322381936
Carlson String Cheese,0.79437992565055759
Blue Medal Small Eggs,0.79395741444866919
Pleasant Chicken Soup,0.79338301559792024
Booker Chocolate Milk,0.79260789473684201
CDR White Sugar,0.79170136986301365
Better Canned Tomatos,0.79126079999999999
Pleasant Chicken Noodle Soup,0.79072579439252333
Horatio Low Fat BBQ Chips,0.78841943319838059
Token Cream Soda,0.78776939890710385
Urban Large Eggs,0.78470740037950659
Red Wing 60 Watt Lightbulb,0.78321744749596123
Just Right Noodle Soup,0.78317078039927412
Excellent Diet Soda,0.78238620689655181
Horatio Frosted Donuts,0.78196140350877197
Nationeel Mini Donuts,0.77944999999999998
Urban Egg Substitute,0.77920593368237345
Plato Vegetable Oil,0.77757198443579767
Green Ribbon Canned Mixed Fruit,0.77732024539877298
Carlson Low Fat String Cheese,0.77675169628432961
Steady Tartar Control Toothpaste,0.77375891341256375
Red Wing Silver Cleaner,0.7729918294849023
Consolidated Whitening Toothpast,0.77152118959107807
Ebony Canned Peanuts,0.77138988326848246
Modell Blueberry Muffins,0.76562210338680925
Sphinx Muffins,0.76429769736842101
Skinner Cola,0.76238533604887992
Just Right Canned Tuna in Water,0.76174990990990998
Big Time Pancake Mix,0.7616720257234727
Even Better Low Fat Cottage Cheese,0.76079568965517241
Bravo Regular Ramen Soup,0.75984695652173917
Better Creamed Corn,0.75806900369003694
Robust Monthly Computer Magazine,0.75724054054054057
Atomic White Chocolate Bar,0.75530821917808222
PigTail Lemon Popsicles,0.75517327766179543
Hermanos Golden Delcious Apples,0.75348816855753642
Big Time Frozen Mushroom Pizza,0.75153186274509809
Plato Brown Sugar,0.75147368421052629
Fort West Corn Chips,0.74676171079429743
Landslide Tomato Sauce,0.74655532359081422
PigTail Frozen Broccoli,0.74589154411764702
Better Rice Soup,0.74488267148014442
Modell White Bread,0.74465726681127975
Skinner Diet Cola,0.7439728119180633
Even Better Whole Milk,0.74319679849340869
Red Wing Tissues,0.74123630672926444
Ebony Tomatos,0.74031302325581405
High Top Sweet Onion,0.74004153846153842
Carrington Frozen Chicken Thighs,0.7377999999999999
Moms Low Fat Cole Slaw,0.73475808580858082
Toretti Rosy Sunglasses,0.7340588349514563
Landslide Corn Oil,0.73365082872928178
Ebony Corn on the Cob,0.73199999999999998
Plato Strawberry Jam,0.73192899999999994
Better Fancy Canned Sardines,0.72696992481203004
Ebony Party Nuts,0.72487721088435375
Faux Products 200 MG Ibuprofen,0.72387593688362928
