avg_gain,product_name
1.4158989795918366,Atomic Semi-Sweet Chocolate Bar
1.4146751760563379,Steady Apricot Shampoo
1.4146685816876123,Bird Call 200 MG Ibuprofen
1.4116799242424243,Red Spade Sliced Turkey
1.4109318965517241,Nationeel Dried Apricots
1.4105838709677421,Applause Canned Peaches
1.4099962499999998,Cormorant Economy Toilet Brush
1.4095155378486057,Faux Products 200 MG Acetominifen
1.4084717948717951,Hilltop Apricot Shampoo
1.4075773381294965,Fabulous Cream Soda
1.4042326007326007,Carrington Chicken TV Dinner
1.40130184501845,Kiwi Scallops
1.4010770870337479,Landslide Canola Oil
1.4009125,Fantastic Cranberry Muffins
1.4001075000000001,Bravo Fancy Canned Anchovies
1.399165,Cutting Edge Sliced Chicken
1.3988747311827956,Horatio Cheese Dip
1.3985146586345381,Moms Cole Slaw
1.398507251908397,Nationeel Beef Jerky
1.3974694497153701,Blue Label Vegetable Soup
1.3962259136212625,Swell Canned Mixed Fruit
1.3948842195540307,Urban Small Brown Eggs
1.3946149914821124,Carlson Chocolate Milk
1.3934519427402863,Gorilla 1% Milk
1.39332119089317,CDR Pepper
1.3928241563055062,Imagine Turkey TV Dinner
1.3923872651356992,Golden Frozen Chicken Thighs
1.3913614457831325,Better Large Canned Shrimp
1.3906434121621623,Fast Fondue Mix
1.3869062730627306,Landslide French Roast Coffee
1.3867669172932331,Plato Creamy Peanut Butter
1.3866427826086958,Landslide Decaf Coffee
1.386521052631579,Top Measure Chardonnay
1.3850184971098267,Fort West Chocolate Donuts
1.3824106844741235,Moms Pimento Loaf
1.379462891566265,Faux Products Silky Smooth Hair Conditioner
1.3783502423263327,Skinner Strawberry Drink
1.3781450901803607,Denny Toilet Bowl Cleaner
1.3779880733944956,Fabulous Diet Cola
1.3776517453798767,PigTail Fajita French Fries
1.3760094637223974,Framton City Map
1.3757575757575757,High Top Beets
1.3751528604118992,Walrus Light Wine
1.3744500000000002,Club Chocolate Milk
1.3731597678916827,Faux Products Extra Moisture Shampoo
1.3725211087420042,Plato Apple Butter
1.3724285148514852,Denny 25 Watt Lightbulb
1.369302097902098,Landslide Low Fat Apple Butter
1.3676499040307102,Cormorant Screw Driver
1.3671217228464421,Prelude Rosy Sunglasses
1.3668637065637066,Giant Small Eggs
1.3661267190569746,CDR Columbian Coffee
1.3660766000000002,Jeffers Grits
1.3642262230919766,Imagine Pancake Mix
1.3638735483870967,Plato Oregano
1.3625717054263566,Fort West Raisins
1.3619592039800994,Nationeel Lemon Cookies
1.3616170825335894,Carlson Low Fat Cottage Cheese
1.3608682092555331,Blue Label Canned Tomatos
1.3583486434108527,Horatio Fondue Mix
1.3578628415300547,Faux Products Laundry Detergent
1.3559067326732672,Ebony Firm Tofu
1.3556857610474631,Better Fancy Canned Anchovies
1.3552139130434784,Red Wing AA-Size Batteries
1.3550941883767536,Faux Products Angled Toothbrush
1.353826530612245,High Top Plums
1.3525394285714287,Bird Call Apricot Shampoo
1.3512314960629921,Good Merlot Wine
1.3508145315487572,Lake Foot-Long Hot Dogs
1.3484041493775933,Fort West Graham Crackers
1.3458447272727274,Nationeel Fondue Mix
1.345600158982512,Big Time Lime Popsicles
1.3448844731977818,Landslide Strawberry Preserves
1.3445303867403315,Kiwi Lox
1.3427286458333334,Big Time Popsicles
1.3426555323590814,Best Choice Buttered Popcorn
1.3425044680851064,Tri-State Tomatos
1.3422737614678899,High Quality D-Size Batteries
1.342122380106572,American Low Fat Cole Slaw
1.3416729411764705,High Top Cauliflower
1.3412800623052961,Moms Beef Bologna
1.3408267605633803,Moms Potato Salad
1.3397143925233646,Best Choice Chocolate Donuts
1.3377437371663243,Carrington Fajita French Fries
1.3375734177215191,Nationeel Cheese Dip
1.3371826086956522,Carrington Ice Cream Sandwich
1.3346597785977858,PigTail Waffles
1.3336796477495108,Hermanos Asparagus
1.3324095412844037,Steady Mint Mouthwash
1.3299896551724137,High Quality 75 Watt Lightbulb
1.3299383093525179,Just Right Fancy Canned Clams
1.3295471698113206,Horatio Raisins
1.3286752631578949,Better Vegetable Soup
1.3283044014084506,Ebony New Potatos
1.3270809248554913,Plato Regular Coffee
1.3265266272189349,Super Vegetable Oil
1.3253788944723619,Portsmouth Imported Beer
1.3228272552783109,Golden Frozen Peas
1.3222527573529412,Tell Tale Sweet Peas
1.3200584837545126,Big Time Frozen Chicken Breast
1.3196568457538995,Carlson Sharp Cheddar Cheese
1.3186456014362657,Excellent Cola
1.3163955390334574,Gorilla Strawberry Yogurt
1.3162348837209303,Blue Label Fancy Canned Oysters
1.3115862068965518,Big Time Chicken TV Dinner
1.309879657794677,Ebony Sweet Onion
1.3095181102362203,Bravo Large Canned Shrimp
1.3095172541743969,Ebony Elephant Garlic
1.3084375399361023,Consolidated Childrens Cold Remedy
1.3082275653923543,National Small Brown Eggs
1.3063670124481328,Sunset 60 Watt Lightbulb
1.3062928695652174,Atomic Mints
1.3062610894941633,Super Strawberry Preserves
1.3061960784313724,Consolidated HCL Nasal Spray
1.3055650684931508,PigTail Frozen Chicken Thighs
1.3040648841354725,Skinner Apple Juice
1.3038463636363637,Washington Diet Soda
1.3031204585537919,Horatio Cheese Crackers
1.3021509933774835,CDR Extra Chunky Peanut Butter
1.3014868243243243,Hermanos Firm Tofu
1.3006566731141198,Blue Medal Large Brown Eggs
1.2996293436293436,High Quality Tissues
1.2984,Fast BBQ Potato Chips
1.2983115044247788,Fort West Fudge Cookies
1.2968216110019646,Colony Pumpernickel Bread
1.2943239700374531,Good Light Beer
1.2941254612546127,Just Right Canned Tomatos
1.291853438113949,Club Cheese Spread
1.2915053859964094,Super Grape Jelly
1.2914558823529412,High Quality Toilet Bowl Cleaner
1.2909116607773852,Dollar Monthly Computer Magazine
1.2903407821229051,Hermanos Beets
1.2890586826347306,Skinner Berry Juice
1.2874531380753138,Sphinx Cranberry Muffins
1.2864737614678898,PigTail Beef TV Dinner
1.2852195789473684,Denny Economy Toilet Brush
1.28457240704501,Fort West Potato Chips
1.2835296703296704,Steady Toothpaste
1.2817307692307693,Excel Monthly Home Magazine
1.2817238493723848,High Quality Copper Pot Scrubber
1.2808958199356915,Nationeel Grape Fruit Roll
1.2806323353293414,Better Fancy Canned Oysters
1.2801204588910136,Best Choice Dried Apples
1.2795375796178343,Excel Monthly Fashion Magazine
1.27940272,Better Fancy Canned Clams
1.2767851711026617,Hermanos Walnuts
1.276498857142857,Hilltop HCL Nasal Spray
1.2755809358752168,Landslide Vegetable Oil
1.2746026369168357,High Top Canned Peanuts
1.2737536764705883,Red Wing Toilet Paper
1.2729326612903225,Blue Medal Egg Substitute
1.2712693641618498,Fort West Salted Pretzels
1.271144214876033,Ebony Peaches
1.2708331764705882,Consolidated Tartar Control Toothpaste
1.2697519148936172,Fort West Low Fat BBQ Chips
1.2697166666666666,PigTail Blueberry Waffles
1.2695115452930728,Moms Low Fat Bologna
1.2689558058925476,Excellent Berry Juice
1.2681808695652173,Musial Tasty Candy Bar
1.2647233463035019,American Foot-Long Hot Dogs
1.2630840690978886,Golden Turkey TV Dinner
1.2611912317327765,Landslide Regular Coffee
1.2602875247524752,Bravo Fancy Canned Oysters
1.2587255238095238,Bird Call Laundry Detergent
1.2585627376425856,Carrington Popsicles
1.2023830708661418,Faux Products Childrens Aspirin
1.1888473977695169,BBB Best Chunky Peanut Butter
1.1869975450081833,Just Right Turkey Noodle Soup
1.1867599593495934,Cutting Edge Roasted Chicken
1.1866031746031747,Best Choice Graham Crackers
1.1850156405990016,Steady HCL Nasal Spray
1.1843305803571429,Best Corn Puffs
1.1829714285714286,Plato Grape Jam
1.1820774066797644,Nationeel Dried Dates
1.179320394736842,Tri-State Potatos
1.1770940154440155,Best Choice Beef Jerky
1.1750487804878049,Robust Monthly Home Magazine
1.1748061797752809,Consolidated Conditioning Shampoo
1.173913152400835,Denny Room Freshener
1.1730684474123538,Tell Tale Corn on the Cob
1.1715572916666668,Sphinx Wheat Bread
1.1702986564299425,Colony Muffins
1.1700763209393346,Golden Grape Popsicles
1.1690684210526316,Hermanos Party Nuts
1.1685530612244899,Skinner Orange Juice
1.1673730569948186,Imagine Frozen Chicken Wings
1.1665777777777777,Cormorant Counter Cleaner
1.164810447761194,Tri-State Golden Delcious Apples
1.1622888888888889,Special Corn Puffs
1.1618527306967985,Steady Dishwasher Detergent
1.160842541436464,Consolidated Multi-Symptom Cold Remedy
1.1600888429752065,High Quality Plastic Spoons
1.1595665024630541,Pearl White Zinfandel Wine
1.1572675521821632,Tell Tale Red Pepper
1.1572645161290323,Denny 60 Watt Lightbulb
1.1564239600665558,Sunset 75 Watt Lightbulb
1.1555897435897435,Genteel Extra Lean Hamburger
1.1541857142857144,Imagine Frozen Cauliflower
1.1505180616740087,Jeffers Wheat Puffs
1.1504815642458099,High Quality Glass Cleaner
1.1502351162790696,Fort West Salsa Dip
1.1484369449378331,BBB Best Grape Jam
1.1477395659432388,Sunset Large Sponge
1.1473529166666667,Tell Tale Mandarin Oranges
1.1467565217391305,Portsmouth Chablis Wine
1.1440666666666668,Cormorant Scented Tissue
1.1414746987951807,Hilltop Laundry Detergent
1.141395652173913,Consolidated Mint Mouthwash
1.1403660886319846,Choice Mints
1.1400857142857144,Horatio Low Fat Cookies
1.1382320150659133,Nationeel Strawberry Fruit Roll
1.1362510416666667,Ebony Lemons
1.1341510548523206,High Top Honey Dew
1.1337353579175706,Jardon Thai Rice
1.1325504950495049,Tell Tale Red Delcious Apples
1.1319281535648995,Fast Frosted Cookies
1.1285265600000001,Super Grape Jam
1.1284192913385827,Cormorant 100 Watt Lightbulb
1.1279739130434783,Imagine Frozen Broccoli
1.1279353728489485,Pleasant Fancy Canned Sardines
1.126841680672269,Pearl Light Beer
1.1266666068222622,Cormorant AAA-Size Batteries
1.1263522682445759,Imagine Frozen Pancakes
1.1253083333333334,PigTail Frozen Carrots
1.1247334565619225,Club String Cheese
1.1246279069767442,Excellent Strawberry Drink
1.1239857651245551,Fast No Salt Popcorn
1.1235415019762844,Bird Call Dishwasher Detergent
1.1212084656084655,Colony Wheat Bread
1.1207257240204429,Thresher Semi-Sweet Chocolate Bar
1.1201078629032257,Mighty Good Monthly Auto Magazine
1.1170127041742288,Ebony Fancy Plums
1.1157538752362948,CDR Grape Jam
1.1149659735349717,Bird Call Whitening Toothpast
1.1135413793103448,Super Hot Chocolate
1.1117727272727274,Tell Tale Squash
1.1113519313304721,Cormorant Paper Towels
1.1103045714285713,Golden Beef TV Dinner
1.1095817391304348,Nationeel Corn Chips
1.1082988505747127,Consolidated Toothpaste
1.1082095940959409,High Top Elephant Garlic
1.1064219224283305,Colossal Manicotti
1.1063762886597936,Booker Jack Cheese
1.105668784029038,Tell Tale Mixed Nuts
1.1047246093750001,Booker Sharp Cheddar Cheese
1.103968384879725,BBB Best Sesame Oil
1.1037885662431941,Sunset Glass Cleaner
1.1026784347826089,Hermanos Sweet Onion
1.1009564899451554,Cormorant Bees Wax Candles
1.1005308687615527,Choice White Chocolate Bar
1.1003303370786517,Ebony Mandarin Oranges
1.0994809815950921,Denny Paper Cups
1.0981276595744682,Tell Tale Limes
1.0978076923076923,Tell Tale Cauliflower
1.0977838649155722,Red Spade Turkey Hot Dogs
1.0976894117647058,Tri-State Macintosh Apples
1.0971679012345679,Carlson Cheese Spread
1.09681083172147,Bravo Vegetable Soup
1.0967063583815029,Just Right Regular Ramen Soup
1.0964323426573428,Sphinx Bagels
1.0936777978339352,Super Corn Oil
1.0936091234347047,Thresher Mints
1.0923784499054821,Horatio BBQ Potato Chips
1.0921485493230174,Gulf Coast Spicy Mints
1.0894409001956946,Consolidated 200 MG Acetominifen
1.0892984375000001,Landslide Oregano
1.0891829268292683,Blue Label Fancy Canned Sardines
1.0887272727272725,Gorilla Muenster Cheese
1.0884538775510204,Carrington Frozen Pancakes
1.0873953846153845,Sunset Screw Driver
1.0866885869565217,Great Bagels
1.0859062500000001,Monarch Rice Medly
1.0853698259187621,Carrington Lemon Popsicles
1.0847463203463203,Imagine Apple Cinnamon Waffles
1.081258661417323,Denny Paper Plates
1.0812101190476191,High Top Almonds
1.0809908771929826,BBB Best Brown Sugar
1.0789397163120569,Golden Frozen Corn
1.0787626841243863,Carlson Jack Cheese
1.0783146579804559,Urban Large Brown Eggs
1.0782487912087912,Gorilla String Cheese
1.0777626204238921,Cutting Edge Pimento Loaf
1.0776834782608695,Token Berry Juice
1.0775093333333334,Fast Potato Chips
1.077131863727455,Fort West Mini Donuts
1.0762483101391649,Best Choice Fondue Mix
1.0761214408233275,Red Wing Paper Cups
1.0741297836938437,Hermanos Red Pepper
1.0723775768535262,Sunset Scented Tissue
1.0722468503937008,CDR Apple Butter
1.0715670634920635,Lake Low Fat Bologna
1.0689349397590362,Akron Eyeglass Screwdriver
1.0681318681318681,Steady Extra Moisture Shampoo
1.067453531598513,Fort West Low Fat Cookies
1.0649235087719298,Hermanos Almonds
1.0646462406015038,Horatio Golden Raisins
1.0639172905525847,Even Better Mild Cheddar Cheese
1.0637929718875503,Tell Tale Broccoli
1.0634174468085107,Atomic Malted Milk Balls
1.0631162454873646,Blue Label Chicken Ramen Soup
1.0626773710482529,Carrington Beef TV Dinner
1.0623470588235295,Horatio Dried Apples
1.0610877263581489,Best Choice Grape Fruit Roll
1.0600333333333334,Tri-State Lemons
1.058921875,Cutting Edge Turkey Hot Dogs
1.0581790476190476,Tell Tale Lettuce
1.0576923076923077,Tri-State Mixed Nuts
1.0574070512820513,Horatio Mini Donuts
1.0566396226415093,Bird Call Childrens Cold Remedy
1.0566277777777777,Golden Frozen Sausage Pizza
1.0555337142857144,Hermanos Mushrooms
1.0553736654804271,Just Right Canned Tuna in Oil
1.0519708737864077,Blue Label Noodle Soup
1.0512138790035588,Pearl Chardonnay
1.0497333333333334,Ship Shape Seasoned Hamburger
1.049295652173913,Akron City Map
1.0489165775401068,Good Chardonnay Wine
1.0485170018281535,Steady Childrens Aspirin
1.0433877777777778,Just Right Canned Beets
1.0430642436149313,Best Choice Fudge Brownies
1.041806,Ebony Squash
1.0415229166666666,Better Canned String Beans
1.0415098976109214,Imagine Frozen Corn
1.0402131332082551,Faux Products Dishwasher Detergent
1.0397521126760563,Sunset Scissors
1.0397130434782609,Sunset Paper Plates
1.0393787709497206,Plato Extra Chunky Peanut Butter
1.0368681338028169,Tri-State Elephant Garlic
1.0367958071278827,Booker Sour Cream
1.0360045643153526,Horatio Lemon Cookies
1.0355015444015445,Tell Tale Tangerines
1.035236956521739,Red Wing Bees Wax Candles
1.0323325131810193,Imagine Frozen Peas
1.0317000000000001,Skinner Cream Soda
1.0309569468267581,Thresher Mint Chocolate Bar
1.030544741873805,Denny Copper Pot Scrubber
1.0301828779599271,Choice Spicy Mints
1.0301557117750439,Hermanos Summer Squash
1.0298076923076922,Token Diet Soda
1.0297418118466899,Blue Label Regular Ramen Soup
1.0295521821631877,Plato White Sugar
1.0276171628721542,Nationeel Fudge Brownies
1.0256915831663327,Giant Small Brown Eggs
1.0256525490196078,Fort West Low Fat Chips
1.0244442857142857,James Bay City Map
1.0226081330868761,Dual City Scallops
1.0197943548387096,Super Regular Coffee
1.0178188235294117,Horatio Beef Jerky
1.0170880989180835,Red Wing Glass Cleaner
1.0159480286738352,Cormorant Paper Plates
1.0148780487804878,High Top Sweet Peas
1.0145835671342684,High Top Lemons
1.0141290322580645,Portsmouth White Zinfandel Wine
1.0134697674418605,Ebony Almonds
1.0134266924564796,Lake Cole Slaw
1.0117463768115942,Tell Tale Oranges
1.0113665369649805,Super Low Fat Apple Butter
1.0096069565217392,Fast Frosted Donuts
1.0079823943661972,Musial Bubble Gum
1.0079421686746988,Hilltop Dishwasher Detergent
1.0076993762993762,High Top Prepared Salad
1.0075957894736842,Blue Label Fancy Canned Clams
1.0062730844793712,Tri-State Firm Tofu
1.0055881526104418,Bravo Canned Tuna in Water
1.0047515947467167,High Top Oranges
1.0042666666666666,Fast Beef Jerky
1.0042311787072242,PigTail Frozen Pepperoni Pizza
1.0033146341463415,Red Spade Sliced Chicken
1.0031413441955193,Horatio Dried Dates
1.0022018867924529,Dollar Monthly Home Magazine
0.99971821782178227,Carrington Lime Popsicles
0.99849600000000005,Fort West Strawberry Fruit Roll
0.99508878504672893,BBB Best Apple Butter
0.99498210116731511,Club Low Fat Cottage Cheese
0.9941653620352251,Giant Large Eggs
0.99290563106796115,Bravo Canned Yams
0.99107790697674425,PigTail Frozen Peas
0.99067160493827167,Bird Call Buffered Aspirin
0.98863430034129696,Tell Tale Firm Tofu
0.98821299524564188,Booker String Cheese
0.98647412353923214,Nationeel Graham Crackers
0.98629591836734698,Tell Tale Green Pepper
0.98569007633587802,Hermanos Limes
0.98391135135135133,Sunset 100 Watt Lightbulb
0.98365065502183402,Pleasant Canned String Beans
0.98282042801556413,Walrus White Zinfandel Wine
0.98227531760435571,Faux Products HCL Nasal Spray
0.98180709342560557,Swell Canned Peaches
0.98075313131313135,Fast Salsa Dip
0.98039768786127168,Mighty Good Monthly Fashion Magazine
0.98039104477611938,High Quality Soft Napkins
0.97818574181117535,High Quality Paper Cups
0.97799999999999998,Moms Roasted Chicken
0.9772606185567011,Imagine Low Fat Waffles
0.97409591474245127,Big Time Frozen Carrots
0.97277631578947366,Modell English Muffins
0.97159021922428335,Hermanos Peaches
0.970690099009901,Good Imported Beer
0.97023999999999999,High Top Mandarin Oranges
0.96953415929203535,Curlew Lox
0.96907752212389386,Discover Manicotti
0.96878473282442745,Bird Call Deodorant
0.96846829268292689,BBB Best Grape Jelly
0.96826194852941183,Nationeel Frosted Cookies
0.96740119453924922,Red Wing Soft Napkins
0.96547407407407404,PigTail Frozen Pancakes
0.96493558052434469,Tell Tale Walnuts
0.96309349315068493,Horatio Fudge Brownies
0.96182592592592597,Red Spade Pimento Loaf
0.96140250000000005,CDR Apple Preserves
0.96030123203285422,Blue Label Rice Soup
0.95969923664122136,High Quality Bees Wax Candles
0.95905126353790615,Gulf Coast Malted Milk Balls
0.95797183098591554,Excellent Orange Juice
0.95645396825396822,Tri-State Sweet Onion
0.95639090909090918,Gauss Monthly Home Magazine
0.95544689378757508,Hilltop Whitening Toothpast
0.95523210332103325,BBB Best Apple Jam
0.9547181467181467,Super Tomato Sauce
0.95424108658743634,Carrington Frozen Corn
0.95167480314960629,Token Strawberry Drink
0.95151562499999998,Sunset Tissues
0.95069819376026266,Thresher Malted Milk Balls
0.95044866920152082,Symphony Rosy Sunglasses
0.95019161676646702,Golden Fajita French Fries
0.94918067978533094,Nationeel Salsa Dip
0.94741137254901964,Ebony Honey Dew
0.94655575868372932,Denny Silver Cleaner
0.94588824662813098,Faux Products Childrens Cold Remedy
0.9453690878378378,Fantastic Wheat Bread
0.94449087378640773,Best Choice Raisins
0.94206022304832715,Nationeel Frosted Donuts
0.9414691629955948,High Top Fuji Apples
0.94143654159869494,Black Tie City Map
0.94120018867924526,Red Spade Sliced Ham
0.93904982698961936,Super White Sugar
0.93525273069679848,Horatio Strawberry Fruit Roll
0.93486611842105261,Tri-State Almonds
0.93075540540540547,Gorilla Low Fat Cottage Cheese
0.93008348294434473,Imagine Frozen Mushroom Pizza
0.92936344827586204,Horatio Chocolate Donuts
0.92850961538461541,Fort West Chocolate Chip Cookies
0.92791571969696973,Tri-State Squash
0.92723233082706769,Modell Pumpernickel Bread
0.92721644612476373,Blue Label Chicken Noodle Soup
0.92685303326810176,PigTail Frozen Cauliflower
0.92622513661202177,Moms Sliced Ham
0.92590771992818666,BBB Best Corn Oil
0.92505926640926639,Lake Chicken Hot Dogs
0.92470617283950618,Red Wing 100 Watt Lightbulb
0.92423255813953487,Bravo Canned Peas
0.92400000000000004,High Quality 100 Watt Lightbulb
0.92371328671328679,Cutting Edge Cole Slaw
0.92141517857142852,Cutting Edge Chicken Hot Dogs
0.92018031496062991,Plato Strawberry Preserves
0.91935622317596566,Blue Label Canned Tuna in Oil
0.9189015597920277,Just Right Beef Soup
0.91703703703703698,Mighty Good Monthly Computer Magazine
0.91549264705882361,High Top Squash
0.9154875717017209,Denny Scissors
0.91530313075506442,CDR Salt
0.91483141447368421,Big Time Frozen Cheese Pizza
0.91401406249999995,Colony English Muffins
0.91370612903225801,Steady 200 MG Acetominifen
0.91330706713780907,Jeffers Oatmeal
0.9119970540098199,Moms Chicken Hot Dogs
0.91196629711751664,Landslide White Sugar
0.90939832285115307,American Potato Salad
0.90569420289855074,Carrington Frozen Carrots
0.90463939929328618,Steady Conditioning Shampoo
0.90436265060240972,Best Wheat Puffs
0.90311367380560137,Better Canned Tuna in Oil
0.90254728682170549,High Top Peaches
0.90162962962962967,Fort West Dried Apples
0.90101876247504986,Best Choice Strawberry Fruit Roll
0.8999357723577236,Gorilla Buttermilk
0.89947897623400364,Just Right Vegetable Soup
0.89756689303904935,Imagine Ice Cream
0.8968666666666667,Plato Grape Jelly
0.89629003558718856,Fort West Fondue Mix
0.89555929549902158,Carrington Frozen Cauliflower
0.89485961538461534,Plato Sesame Oil
0.8942671614100185,Red Wing D-Size Batteries
0.89332035087719308,Footnote Seasoned Hamburger
0.89299172932330828,Hilltop Silky Smooth Hair Conditioner
0.8927680412371134,PigTail Frozen Chicken Breast
0.89274021352313171,BBB Best Apple Jelly
0.89206654991243428,Fantastic English Muffins
0.8889143426294821,Hermanos Dried Mushrooms
0.88814566929133854,Bird Call Toothpaste
0.8880257839721255,Faux Products Conditioning Shampoo
0.88773887850467281,Fast Low Fat Popcorn
0.88741739130434782,Plato Salt
0.88473552631578944,Gorilla Chocolate Milk
0.88434641638225253,Sphinx English Muffins
0.88266673866090706,Cormorant Plastic Knives
0.88259621928166354,Fort West No Salt Popcorn
0.88206640159045724,Colossal Rice Medly
0.87776131147540981,Super Creamy Peanut Butter
0.87732880434782612,Steady Silky Smooth Hair Conditioner
0.87693259911894283,CDR Grape Preserves
0.87479848484848488,Consolidated Silky Smooth Hair Conditioner
0.87466992882562278,Cormorant 25 Watt Lightbulb
0.87288440860215055,Fast Salted Pretzels
0.87242669039145915,Big Time Lemon Popsicles
0.87210223048327129,Booker Head Cheese
0.8715194444444444,Club Head Cheese
0.87049228395061717,Ebony Fresh Lima Beans
0.86854524886877826,Jumbo Small Brown Eggs
0.86788741721854301,Tell Tale Dried Mushrooms
0.86677941176470596,Cutting Edge Foot-Long Hot Dogs
0.86541315345699843,Golden Frozen Carrots
0.86535692307692302,Booker Low Fat Sour Cream
0.86357413479052825,Lake Sliced Chicken
0.86238183593749995,PigTail Frozen Sausage Pizza
0.86186057142857153,BBB Best Columbian Coffee
0.85870283553875237,High Top Asparagus
0.85850133555926544,Big Time Fajita French Fries
0.85791006289308169,Hermanos Fuji Apples
0.85734408602150547,Washington Apple Juice
0.85401039426523295,Tri-State Honey Dew
0.85379278557114224,Super Brown Sugar
0.85318352272727271,Ebony Potatos
0.85148901515151521,Landslide Chunky Peanut Butter
0.85124,Pleasant Beef Soup
0.85043155818540428,Colony White Bread
0.84998153078202998,Sunset Paper Towels
0.84880981818181811,Ebony Cauliflower
0.84808043478260864,Bird Call Extra Moisture Shampoo
0.84720433996383371,Fort West Low Fat Popcorn
0.84567054263565888,Nationeel Fudge Cookies
0.84535957066189626,Landslide Creamy Peanut Butter
0.84529916839916841,High Quality Economy Toilet Brush
0.84202693602693601,Horatio Apple Fruit Roll
0.84199212328767126,Blue Label Canned Tuna in Water
0.8417022900763359,Steady Buffered Aspirin
0.83884511784511784,Toucan Canned Mixed Fruit
0.83793040540540542,Plato Strawberry Jelly
0.83559036144578314,Better Canned Peas
0.83467208791208791,CDR Sesame Oil
0.83335070140280554,Token Cola
0.832748987854251,Radius Corn Puffs
0.83175967413441954,Club 1% Milk
0.83111111111111113,Fort West Sesame Crackers
0.83039073756432247,Monarch Spaghetti
0.83026562500000001,Bird Call Tartar Control Toothpaste
0.82993654188948307,Fort West Golden Raisins
0.82577616279069765,Ebony Macintosh Apples
0.82565161290322586,Just Right Canned Yams
0.82308330464716006,Toucan Canned Peaches
0.82021188118811883,Big Time Home Style French Fries
0.8201730129390018,Golden Frozen Pancakes
0.81987790432801821,Pleasant Canned Tuna in Oil
0.81862769230769228,Hermanos Baby Onion
0.81850650000000003,Nationeel BBQ Potato Chips
0.81817129277566536,High Quality AA-Size Batteries
0.81788654244306414,Blue Label Fancy Canned Anchovies
0.81653434782608691,Landslide Apple Preserves
0.81599738675958189,BBB Best Canola Oil
0.81542700000000001,Big Time Low Fat French Fries
0.81433780068728523,Booker Low Fat String Cheese
0.81322830188679252,Gerolli Seasoned Hamburger
0.8113269724770642,Tri-State Broccoli
0.81122621359223301,Super Decaf Coffee
0.80538354898336406,Horatio Grape Fruit Roll
0.80492648221343877,Fast Raspberry Fruit Roll
0.80353779069767439,Landslide Grape Jam
0.80330993071593526,Super Canola Oil
0.80274143356643357,Carrington Waffles
0.80269108527131783,Nationeel Cheese Crackers
0.80066797853309479,Just Right Fancy Canned Oysters
0.79981463414634146,High Top Tomatos
0.79966451612903222,PigTail Lime Popsicles
0.79920793388429756,Tell Tale Sweet Onion
0.79735311284046695,Cutting Edge Potato Salad
0.79673987473903962,Ebony Sweet Peas
0.79655300925925931,High Top Onions
0.79585299455535385,Medalist Manicotti
0.79583674698795182,Landslide Apple Jam
0.79553522537562604,Hermanos Squash
0.79504423440453686,Sphinx Rye Bread
0.79499589322381936,Giant Egg Substitute
0.79437992565055759,Carlson String Cheese
0.79395741444866919,Blue Medal Small Eggs
0.79338301559792024,Pleasant Chicken Soup
0.79260789473684201,Booker Chocolate Milk
0.79170136986301365,CDR White Sugar
0.79126079999999999,Better Canned Tomatos
0.79072579439252333,Pleasant Chicken Noodle Soup
0.78841943319838059,Horatio Low Fat BBQ Chips
0.78776939890710385,Token Cream Soda
0.78470740037950659,Urban Large Eggs
0.78321744749596123,Red Wing 60 Watt Lightbulb
0.78317078039927412,Just Right Noodle Soup
0.78238620689655181,Excellent Diet Soda
0.78196140350877197,Horatio Frosted Donuts
0.77944999999999998,Nationeel Mini Donuts
0.77920593368237345,Urban Egg Substitute
0.77757198443579767,Plato Vegetable Oil
0.77732024539877298,Green Ribbon Canned Mixed Fruit
0.77675169628432961,Carlson Low Fat String Cheese
0.77375891341256375,Steady Tartar Control Toothpaste
0.7729918294849023,Red Wing Silver Cleaner
0.77152118959107807,Consolidated Whitening Toothpast
0.77138988326848246,Ebony Canned Peanuts
0.76562210338680925,Modell Blueberry Muffins
0.76429769736842101,Sphinx Muffins
0.76238533604887992,Skinner Cola
0.76174990990990998,Just Right Canned Tuna in Water
0.7616720257234727,Big Time Pancake Mix
0.76079568965517241,Even Better Low Fat Cottage Cheese
0.75984695652173917,Bravo Regular Ramen Soup
0.75806900369003694,Better Creamed Corn
0.75724054054054057,Robust Monthly Computer Magazine
0.75530821917808222,Atomic White Chocolate Bar
0.75517327766179543,PigTail Lemon Popsicles
0.75348816855753642,Hermanos Golden Delcious Apples
0.75153186274509809,Big Time Frozen Mushroom Pizza
0.75147368421052629,Plato Brown Sugar
0.74676171079429743,Fort West Corn Chips
0.74655532359081422,Landslide Tomato Sauce
0.74589154411764702,PigTail Frozen Broccoli
0.74488267148014442,Better Rice Soup
0.74465726681127975,Modell White Bread
0.7439728119180633,Skinner Diet Cola
0.74319679849340869,Even Better Whole Milk
0.74123630672926444,Red Wing Tissues
0.74031302325581405,Ebony Tomatos
0.74004153846153842,High Top Sweet Onion
0.7377999999999999,Carrington Frozen Chicken Thighs
0.73475808580858082,Moms Low Fat Cole Slaw
0.7340588349514563,Toretti Rosy Sunglasses
0.73365082872928178,Landslide Corn Oil
0.73199999999999998,Ebony Corn on the Cob
0.73192899999999994,Plato Strawberry Jam
0.72696992481203004,Better Fancy Canned Sardines
0.72487721088435375,Ebony Party Nuts
0.72387593688362928,Faux Products 200 MG Ibuprofen
